-0.617994, 2.167622, 2.953892, 3.978168
-0.716209, 2.186540, 2.952285, 3.824339
-0.814461, 2.205266, 2.959582, 3.664058
-0.912941, 2.222748, 2.980806, 3.496440
-1.011892, 2.237286, 3.021517, 3.320381
-1.111453, 2.246700, 3.079313, 3.134465
-1.211409, 2.249728, -3.136818, 2.936809
-1.311328, 2.245746, -3.063421, 2.770217
-1.410643, 2.234122, -2.982553, 2.630279
-1.508605, 2.214103, -2.892757, 2.498223
-1.604233, 2.184930, -2.792263, 2.382006
-1.696210, 2.145765, -2.680597, 2.289802
-1.782983, 2.096147, -2.559980, 2.224715
-1.862926, 2.036153, -2.433728, 2.192158
-1.934547, 1.966435, -2.305565, 2.188786
-1.996670, 1.888131, -2.179259, 2.210316
-2.048597, 1.802720, -2.057659, 2.250631
-2.090039, 1.711752, -1.942098, 2.300470
-2.121024, 1.616705, -1.832647, 2.345974
-2.141725, 1.518896, -1.727845, 2.375034
-2.152255, 1.419476, -1.624894, 2.380613
-2.152522, 1.319502, -1.520649, 2.364870
-2.142247, 1.220060, -1.412889, 2.337613
-2.121129, 1.122348, -1.301167, 2.308885
-2.089076, 1.027661, -1.186622, 2.290263
-2.046323, 0.937302, -1.070621, 2.290596
-1.993358, 0.852524, -0.955008, 2.313378
-1.931032, 0.774364, -0.842775, 2.359167
-1.860518, 0.703494, -0.736690, 2.431143
-1.783122, 0.640204, -0.638390, 2.522000
-1.700113, 0.584466, -0.548682, 2.627464
